game_id,season_type,tip_utc,tip_et,away_team,home_team,venue,city,state,national_tv,home_rsns,away_rsns,international,is_tbd
0022500235,Regular Season,2025-11-16T23:00:00Z,2025-11-16T18:00:00-05:00,BKN (Nets),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,YES,"",false
0022500236,Regular Season,2025-11-17T00:00:00Z,2025-11-16T19:00:00-05:00,ORL (Magic),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,FanDuel Sports Network - Florida / CW18,"",false
0022500237,Regular Season,2025-11-17T00:00:00Z,2025-11-16T19:00:00-05:00,GSW (Warriors),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,NBCSBA,"",false
0022500238,Regular Season,2025-11-17T00:30:00Z,2025-11-16T19:30:00-05:00,POR (Trail Blazers),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,KATU ABC 2/KUNP,"",false
0022500239,Regular Season,2025-11-17T01:00:00Z,2025-11-16T20:00:00-05:00,ATL (Hawks),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500240,Regular Season,2025-11-17T01:00:00Z,2025-11-16T20:00:00-05:00,CHI (Bulls),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,Chicago Sports Network,"",false
0022500241,Regular Season,2025-11-18T00:00:00Z,2025-11-17T19:00:00-05:00,MIL (Bucks),CLE (Cavaliers),Rocket Arena,Cleveland,OH,Peacock,FanDuel Sports Network - Ohio,"","",false
0022500242,Regular Season,2025-11-18T00:00:00Z,2025-11-17T19:00:00-05:00,IND (Pacers),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,FanDuel Sports Network - Indiana,"",false
0022500243,Regular Season,2025-11-18T00:00:00Z,2025-11-17T19:00:00-05:00,LAC (Clippers),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,FanDuel Sports Network - SoCal,"",false
0022500244,Regular Season,2025-11-18T00:30:00Z,2025-11-17T19:30:00-05:00,NYK (Knicks),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,MSG,"",false
0022500245,Regular Season,2025-11-18T00:30:00Z,2025-11-17T19:30:00-05:00,CHA (Hornets),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",SN,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500246,Regular Season,2025-11-18T01:00:00Z,2025-11-17T20:00:00-05:00,DAL (Mavericks),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FanDuel Sports Network - North,KFAA,"",false
0022500247,Regular Season,2025-11-18T01:00:00Z,2025-11-17T20:00:00-05:00,OKC (Thunder),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN / WVUE,FanDuel Sports Network - Oklahoma,"",false
0022500248,Regular Season,2025-11-18T02:00:00Z,2025-11-17T21:00:00-05:00,CHI (Bulls),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude,Chicago Sports Network,"",false
0022500249,Regular Season,2025-11-19T00:00:00Z,2025-11-18T19:00:00-05:00,GSW (Warriors),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,NBCSBA,"",false
0022500250,Regular Season,2025-11-19T00:30:00Z,2025-11-18T19:30:00-05:00,BOS (Celtics),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,NBC SPORTS BOSTON,"",false
0022500251,Regular Season,2025-11-19T00:30:00Z,2025-11-18T19:30:00-05:00,DET (Pistons),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FanDuel Sports Network - Southeast - Atlanta,FanDuel Sports Network - Detroit,"",false
0022500252,Regular Season,2025-11-19T01:00:00Z,2025-11-18T20:00:00-05:00,MEM (Grizzlies),SAS (Spurs),Frost Bank Center,San Antonio,TX,NBC | Peacock,"","","",false
0022500253,Regular Season,2025-11-19T03:30:00Z,2025-11-18T22:30:00-05:00,UTA (Jazz),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,"",Spectrum SportsNet,KJZZ,"",false
0022500254,Regular Season,2025-11-19T04:00:00Z,2025-11-18T23:00:00-05:00,PHX (Suns),POR (Trail Blazers),Moda Center,Portland,OR,NBC | Peacock,"",Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500255,Regular Season,2025-11-20T00:00:00Z,2025-11-19T19:00:00-05:00,HOU (Rockets),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,Space City Home Network,"",false
0022500256,Regular Season,2025-11-20T00:00:00Z,2025-11-19T19:00:00-05:00,CHA (Hornets),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500257,Regular Season,2025-11-20T00:00:00Z,2025-11-19T19:00:00-05:00,GSW (Warriors),MIA (Heat),Kaseya Center,Miami,FL,ESPN,FanDuel Sports Network - Sun,NBCSBA,"",false
0022500258,Regular Season,2025-11-20T00:00:00Z,2025-11-19T19:00:00-05:00,TOR (Raptors),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,TSN,"",false
0022500259,Regular Season,2025-11-20T01:00:00Z,2025-11-19T20:00:00-05:00,WAS (Wizards),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FanDuel Sports Network - North,Monumental Sports Network,"",false
0022500260,Regular Season,2025-11-20T01:00:00Z,2025-11-19T20:00:00-05:00,DEN (Nuggets),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,Altitude,"",false
0022500261,Regular Season,2025-11-20T01:00:00Z,2025-11-19T20:00:00-05:00,SAC (Kings),OKC (Thunder),Paycom Center,Oklahoma City,OK,"",FanDuel Sports Network - Oklahoma,NBCSCA,"",false
0022500262,Regular Season,2025-11-20T02:30:00Z,2025-11-19T21:30:00-05:00,NYK (Knicks),DAL (Mavericks),American Airlines Center,Dallas,TX,ESPN,"",MSG,"",false
0022500263,Regular Season,2025-11-20T03:00:00Z,2025-11-19T22:00:00-05:00,CHI (Bulls),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,Chicago Sports Network,"",false
0022500264,Regular Season,2025-11-21T00:00:00Z,2025-11-20T19:00:00-05:00,LAC (Clippers),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,FanDuel Sports Network - SoCal,"",false
0022500265,Regular Season,2025-11-21T01:00:00Z,2025-11-20T20:00:00-05:00,SAC (Kings),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,NBCSCA,"",false
0022500266,Regular Season,2025-11-21T01:00:00Z,2025-11-20T20:00:00-05:00,PHI (76ers),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,NBCSP+,"",false
0022500267,Regular Season,2025-11-21T01:00:00Z,2025-11-20T20:00:00-05:00,ATL (Hawks),SAS (Spurs),Frost Bank Center,San Antonio,TX,NBA TV,FanDuel Sports Network - Southwest,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500048,Regular Season,2025-11-22T00:00:00Z,2025-11-21T19:00:00-05:00,IND (Pacers),CLE (Cavaliers),Rocket Arena,Cleveland,OH,Prime Video,"","","",false
0022500049,Regular Season,2025-11-22T00:30:00Z,2025-11-21T19:30:00-05:00,BKN (Nets),BOS (Celtics),TD Garden,Boston,MA,"",NBC SPORTS BOSTON,YES,"",false
0022500050,Regular Season,2025-11-22T00:30:00Z,2025-11-21T19:30:00-05:00,WAS (Wizards),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",SN,Monumental Sports Network,"",false
0022500051,Regular Season,2025-11-22T01:00:00Z,2025-11-21T20:00:00-05:00,MIA (Heat),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network Plus,FanDuel Sports Network - Sun,"",false
0022500052,Regular Season,2025-11-22T01:30:00Z,2025-11-21T20:30:00-05:00,NOP (Pelicans),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA/WFAA,GCSEN,"",false
0022500053,Regular Season,2025-11-22T02:00:00Z,2025-11-21T21:00:00-05:00,MIN (Timberwolves),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family Sports / CBS 5,FDSNNOX/KARE 11,"",false
0022500054,Regular Season,2025-11-22T02:30:00Z,2025-11-21T21:30:00-05:00,DEN (Nuggets),HOU (Rockets),Toyota Center,Houston,TX,Prime Video,"","","",false
0022500055,Regular Season,2025-11-22T03:00:00Z,2025-11-21T22:00:00-05:00,OKC (Thunder),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,FanDuel Sports Network - Oklahoma,"",false
0022500056,Regular Season,2025-11-22T03:00:00Z,2025-11-21T22:00:00-05:00,POR (Trail Blazers),GSW (Warriors),Chase Center,San Francisco,CA,"",NBCSBA,KUNP,"",false
0022500268,Regular Season,2025-11-22T18:00:00Z,2025-11-22T13:00:00-05:00,LAC (Clippers),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FanDuel Sports Network - SoCal,"",false
0022500269,Regular Season,2025-11-22T22:00:00Z,2025-11-22T17:00:00-05:00,NYK (Knicks),ORL (Magic),Kia Center,Orlando,FL,NBA TV,FanDuel Sports Network - Florida,MSG,"",false
0022500270,Regular Season,2025-11-23T00:00:00Z,2025-11-22T19:00:00-05:00,ATL (Hawks),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500271,Regular Season,2025-11-23T01:00:00Z,2025-11-22T20:00:00-05:00,WAS (Wizards),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,MNMT2,"",false
0022500272,Regular Season,2025-11-23T01:00:00Z,2025-11-22T20:00:00-05:00,DET (Pistons),MIL (Bucks),Fiserv Forum,Milwaukee,WI,NBA TV,FanDuel Sports Network - Wisconsin,FanDuel Sports Network - Detroit,"",false
0022500273,Regular Season,2025-11-23T01:30:00Z,2025-11-22T20:30:00-05:00,MEM (Grizzlies),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,FanDuel Sports Network - Southeast - Memphis,"",false
0022500274,Regular Season,2025-11-23T03:00:00Z,2025-11-22T22:00:00-05:00,SAC (Kings),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude,NBCSCA,"",false
0022500275,Regular Season,2025-11-23T18:00:00Z,2025-11-23T13:00:00-05:00,MIA (Heat),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,FanDuel Sports Network - Sun,"",false
0022500276,Regular Season,2025-11-23T23:00:00Z,2025-11-23T18:00:00-05:00,CHA (Hornets),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FanDuel Sports Network - Southeast - Atlanta,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500277,Regular Season,2025-11-23T23:00:00Z,2025-11-23T18:00:00-05:00,ORL (Magic),BOS (Celtics),TD Garden,Boston,MA,"",NBC SPORTS BOSTON,FanDuel Sports Network - Florida,"",false
0022500278,Regular Season,2025-11-23T23:00:00Z,2025-11-23T18:00:00-05:00,LAC (Clippers),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,FanDuel Sports Network - SoCal,"",false
0022500279,Regular Season,2025-11-23T23:00:00Z,2025-11-23T18:00:00-05:00,BKN (Nets),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",SN,YES,"",false
0022500280,Regular Season,2025-11-24T00:00:00Z,2025-11-23T19:00:00-05:00,POR (Trail Blazers),OKC (Thunder),Paycom Center,Oklahoma City,OK,"",FanDuel Sports Network - Oklahoma,KATU ABC 2/KUNP,"",false
0022500281,Regular Season,2025-11-24T01:00:00Z,2025-11-23T20:00:00-05:00,SAS (Spurs),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Southwest,"",false
0022500282,Regular Season,2025-11-24T01:00:00Z,2025-11-23T20:00:00-05:00,LAL (Lakers),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,Spectrum SportsNet,"",false
0022500283,Regular Season,2025-11-25T00:00:00Z,2025-11-24T19:00:00-05:00,DET (Pistons),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,FanDuel Sports Network - Detroit,"",false
0022500284,Regular Season,2025-11-25T00:00:00Z,2025-11-24T19:00:00-05:00,CLE (Cavaliers),TOR (Raptors),Scotiabank Arena,Toronto,ON,Peacock,SN,FanDuel Sports Network - Ohio,"",false
0022500285,Regular Season,2025-11-25T00:30:00Z,2025-11-24T19:30:00-05:00,NYK (Knicks),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,MSG,"",false
0022500286,Regular Season,2025-11-25T00:30:00Z,2025-11-24T19:30:00-05:00,DAL (Mavericks),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,KFAA,"",false
0022500287,Regular Season,2025-11-25T01:00:00Z,2025-11-24T20:00:00-05:00,DEN (Nuggets),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,ALT/KTVD,"",false
0022500288,Regular Season,2025-11-25T01:00:00Z,2025-11-24T20:00:00-05:00,POR (Trail Blazers),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,KUNP,"",false
0022500289,Regular Season,2025-11-25T01:00:00Z,2025-11-24T20:00:00-05:00,CHI (Bulls),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,Chicago Sports Network,"",false
0022500290,Regular Season,2025-11-25T02:30:00Z,2025-11-24T21:30:00-05:00,HOU (Rockets),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,Peacock,"","","",false
0022500291,Regular Season,2025-11-25T03:00:00Z,2025-11-24T22:00:00-05:00,UTA (Jazz),GSW (Warriors),Chase Center,San Francisco,CA,"",NBCSBA,KJZZ,"",false
0022500292,Regular Season,2025-11-25T03:00:00Z,2025-11-24T22:00:00-05:00,MIN (Timberwolves),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - North,"",false
0022500057,Regular Season,2025-11-26T00:00:00Z,2025-11-25T19:00:00-05:00,ATL (Hawks),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500058,Regular Season,2025-11-26T01:00:00Z,2025-11-25T20:00:00-05:00,ORL (Magic),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,NBC | Peacock,"","","",false
0022500059,Regular Season,2025-11-26T04:00:00Z,2025-11-25T23:00:00-05:00,LAC (Clippers),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,NBC | Peacock,Spectrum SportsNet,FanDuel Sports Network - SoCal,"",false
0022500060,Regular Season,2025-11-26T22:00:00Z,2025-11-26T17:00:00-05:00,DET (Pistons),BOS (Celtics),TD Garden,Boston,MA,ESPN,"",FanDuel Sports Network - Detroit,"",false
0022500061,Regular Season,2025-11-27T00:00:00Z,2025-11-26T19:00:00-05:00,NYK (Knicks),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,MSG,"",false
0022500062,Regular Season,2025-11-27T00:30:00Z,2025-11-26T19:30:00-05:00,MIL (Bucks),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FanDuel Sports Network - Wisconsin,"",false
0022500063,Regular Season,2025-11-27T00:30:00Z,2025-11-26T19:30:00-05:00,IND (Pacers),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",TSN,FanDuel Sports Network - Indiana,"",false
0022500064,Regular Season,2025-11-27T00:30:00Z,2025-11-26T19:30:00-05:00,MIN (Timberwolves),OKC (Thunder),Paycom Center,Oklahoma City,OK,ESPN,"","","",false
0022500065,Regular Season,2025-11-27T01:00:00Z,2025-11-26T20:00:00-05:00,MEM (Grizzlies),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FanDuel Sports Network - Southeast - Memphis,"",false
0022500066,Regular Season,2025-11-27T03:00:00Z,2025-11-26T22:00:00-05:00,HOU (Rockets),GSW (Warriors),Chase Center,San Francisco,CA,ESPN,NBCSBA,"","",false
0022500067,Regular Season,2025-11-27T03:00:00Z,2025-11-26T22:00:00-05:00,SAS (Spurs),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,FanDuel Sports Network - Southwest,"",false
0022500068,Regular Season,2025-11-27T03:00:00Z,2025-11-26T22:00:00-05:00,PHX (Suns),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500069,Regular Season,2025-11-29T00:30:00Z,2025-11-28T19:30:00-05:00,CLE (Cavaliers),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FanDuel Sports Network - Southeast - Atlanta,FanDuel Sports Network - Ohio,"",false
0022500070,Regular Season,2025-11-29T00:30:00Z,2025-11-28T19:30:00-05:00,PHI (76ers),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,NBC Sports Philadelphia,"",false
0022500071,Regular Season,2025-11-29T00:30:00Z,2025-11-28T19:30:00-05:00,CHI (Bulls),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,Chicago Sports Network,"",false
0022500072,Regular Season,2025-11-29T00:30:00Z,2025-11-28T19:30:00-05:00,ORL (Magic),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,FanDuel Sports Network - Florida,"",false
0022500073,Regular Season,2025-11-29T00:30:00Z,2025-11-28T19:30:00-05:00,WAS (Wizards),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,MNMT2,"",false
0022500074,Regular Season,2025-11-29T00:30:00Z,2025-11-28T19:30:00-05:00,MIL (Bucks),NYK (Knicks),Madison Square Garden,New York,NY,Prime Video,"","","",false
0022500075,Regular Season,2025-11-29T02:30:00Z,2025-11-28T21:30:00-05:00,PHX (Suns),OKC (Thunder),Paycom Center,Oklahoma City,OK,"",FanDuel Sports Network - Oklahoma,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500076,Regular Season,2025-11-29T02:30:00Z,2025-11-28T21:30:00-05:00,SAS (Spurs),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude,KENS,"",false
0022500077,Regular Season,2025-11-29T02:30:00Z,2025-11-28T21:30:00-05:00,SAC (Kings),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,NBCSCA,"",false
0022500078,Regular Season,2025-11-29T03:00:00Z,2025-11-28T22:00:00-05:00,DAL (Mavericks),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,Prime Video,"","","",false
0022500079,Regular Season,2025-11-29T03:00:00Z,2025-11-28T22:00:00-05:00,MEM (Grizzlies),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,FanDuel Sports Network - Southeast - Memphis,"",false
0022500293,Regular Season,2025-11-29T22:00:00Z,2025-11-29T17:00:00-05:00,BOS (Celtics),MIN (Timberwolves),Target Center,Minneapolis,MN,NBA TV,FanDuel Sports Network - North,NBC SPORTS BOSTON,"",false
0022500294,Regular Season,2025-11-29T23:00:00Z,2025-11-29T18:00:00-05:00,TOR (Raptors),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,TSN,"",false
0022500295,Regular Season,2025-11-30T00:30:00Z,2025-11-29T19:30:00-05:00,CHI (Bulls),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,Chicago Sports Network,"",false
0022500296,Regular Season,2025-11-30T01:00:00Z,2025-11-29T20:00:00-05:00,DET (Pistons),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun / WPLG Local 10,FDSNDTX,"",false
0022500297,Regular Season,2025-11-30T01:00:00Z,2025-11-29T20:00:00-05:00,BKN (Nets),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FDSNWI/WMLW,YES,"",false
0022500298,Regular Season,2025-11-30T01:30:00Z,2025-11-29T20:30:00-05:00,NOP (Pelicans),GSW (Warriors),Chase Center,San Francisco,CA,NBA TV,NBCSBA,GCSEN,"",false
0022500299,Regular Season,2025-11-30T02:00:00Z,2025-11-29T21:00:00-05:00,DEN (Nuggets),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,Altitude,"",false
0022500300,Regular Season,2025-11-30T03:00:00Z,2025-11-29T22:00:00-05:00,DAL (Mavericks),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal/KTLA,KFAA,"",false
0022500301,Regular Season,2025-11-30T20:00:00Z,2025-11-30T15:00:00-05:00,HOU (Rockets),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,Space City Home Network,"",false
0022500302,Regular Season,2025-11-30T23:00:00Z,2025-11-30T18:00:00-05:00,BOS (Celtics),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,NBC SPORTS BOSTON,"",false
0022500303,Regular Season,2025-11-30T23:00:00Z,2025-11-30T18:00:00-05:00,TOR (Raptors),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,TSN,"",false
0022500304,Regular Season,2025-11-30T23:00:00Z,2025-11-30T18:00:00-05:00,ATL (Hawks),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500305,Regular Season,2025-11-30T23:00:00Z,2025-11-30T18:00:00-05:00,OKC (Thunder),POR (Trail Blazers),Moda Center,Portland,OR,"",KATU ABC 2/KUNP,FanDuel Sports Network - Oklahoma,"",false
0022500306,Regular Season,2025-12-01T00:00:00Z,2025-11-30T19:00:00-05:00,SAS (Spurs),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FanDuel Sports Network - North,FanDuel Sports Network - Southwest,"",false
0022500307,Regular Season,2025-12-01T02:00:00Z,2025-11-30T21:00:00-05:00,MEM (Grizzlies),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - Southeast - Memphis,"",false
0022500308,Regular Season,2025-12-01T02:30:00Z,2025-11-30T21:30:00-05:00,NOP (Pelicans),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,"",Spectrum SportsNet,GCSEN,"",false
0022500309,Regular Season,2025-12-02T00:00:00Z,2025-12-01T19:00:00-05:00,ATL (Hawks),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500310,Regular Season,2025-12-02T00:00:00Z,2025-12-01T19:00:00-05:00,CLE (Cavaliers),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,FanDuel Sports Network - Ohio,"",false
0022500311,Regular Season,2025-12-02T00:00:00Z,2025-12-01T19:00:00-05:00,MIL (Bucks),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,FanDuel Sports Network - Wisconsin,"",false
0022500312,Regular Season,2025-12-02T00:30:00Z,2025-12-01T19:30:00-05:00,CHA (Hornets),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500313,Regular Season,2025-12-02T00:30:00Z,2025-12-01T19:30:00-05:00,LAC (Clippers),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FanDuel Sports Network - SoCal,"",false
0022500314,Regular Season,2025-12-02T00:30:00Z,2025-12-01T19:30:00-05:00,CHI (Bulls),ORL (Magic),Kia Center,Orlando,FL,Peacock,FanDuel Sports Network - Florida,"","",false
0022500315,Regular Season,2025-12-02T02:00:00Z,2025-12-01T21:00:00-05:00,DAL (Mavericks),DEN (Nuggets),Ball Arena,Denver,CO,"",ALT/KTVD,KFAA,"",false
0022500316,Regular Season,2025-12-02T02:00:00Z,2025-12-01T21:00:00-05:00,HOU (Rockets),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,Space City Home Network,"",false
0022500317,Regular Season,2025-12-02T03:00:00Z,2025-12-01T22:00:00-05:00,PHX (Suns),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,Peacock,Spectrum SportsNet,"","",false
0022500318,Regular Season,2025-12-03T00:00:00Z,2025-12-02T19:00:00-05:00,WAS (Wizards),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,Monumental Sports Network,"",false
0022500319,Regular Season,2025-12-03T00:30:00Z,2025-12-02T19:30:00-05:00,POR (Trail Blazers),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",TSN,KATU ABC 2/KUNP,"",false
0022500320,Regular Season,2025-12-03T01:00:00Z,2025-12-02T20:00:00-05:00,NYK (Knicks),BOS (Celtics),TD Garden,Boston,MA,NBC | Peacock,"",MSG,"",false
0022500321,Regular Season,2025-12-03T01:00:00Z,2025-12-02T20:00:00-05:00,MIN (Timberwolves),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FDSNNOX,"",false
0022500322,Regular Season,2025-12-03T01:00:00Z,2025-12-02T20:00:00-05:00,MEM (Grizzlies),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,FanDuel Sports Network - Southeast - Memphis,"",false
0022500323,Regular Season,2025-12-03T04:00:00Z,2025-12-02T23:00:00-05:00,OKC (Thunder),GSW (Warriors),Chase Center,San Francisco,CA,NBC | Peacock,NBCSBA,FanDuel Sports Network - Oklahoma,"",false
0022500324,Regular Season,2025-12-04T00:00:00Z,2025-12-03T19:00:00-05:00,POR (Trail Blazers),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,KATU ABC 2/KUNP,"",false
0022500325,Regular Season,2025-12-04T00:00:00Z,2025-12-03T19:00:00-05:00,DEN (Nuggets),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,Altitude,"",false
0022500326,Regular Season,2025-12-04T00:00:00Z,2025-12-03T19:00:00-05:00,SAS (Spurs),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,FanDuel Sports Network - Southwest,"",false
0022500327,Regular Season,2025-12-04T00:30:00Z,2025-12-03T19:30:00-05:00,LAC (Clippers),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FDSNSE-ATL/WANF/PSN,FanDuel Sports Network - SoCal,"",false
0022500328,Regular Season,2025-12-04T00:30:00Z,2025-12-03T19:30:00-05:00,CHA (Hornets),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500329,Regular Season,2025-12-04T01:00:00Z,2025-12-03T20:00:00-05:00,BKN (Nets),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,YES,"",false
0022500330,Regular Season,2025-12-04T01:00:00Z,2025-12-03T20:00:00-05:00,SAC (Kings),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,NBCSCA,"",false
0022500331,Regular Season,2025-12-04T01:00:00Z,2025-12-03T20:00:00-05:00,DET (Pistons),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,FanDuel Sports Network - Detroit,"",false
